"RucProveedor","CodProducto","Producto","UnidaMedidaCompra","CostoCaja"
"20100035121","801798",MIMASKOT CARNES JIRAFA 22KG+2KG,BOLSA,133.057179
"20100035121","801911",NVO MIMASKOT CARNES RZ PEQ 15KG,BOLSA,95.065000
"20100035121","801879",PACK AMBROSITO HALLOWEEN 21X300GR.,CAJA,132.316667
"20100035121","801832",GOMAS AMBROREINO 12X90 GR,CAJA,19.314500
"20100035121","801870",COSTA PROTEIN 12X5X35GR,CAJA,142.400000
"20100035121","801719",MINI HUEVITOS AMBROSOLI 24X125 GR.,CAJA,225.720000
"20100035121","801818",NUTRICAN NUTRICION TOTAL AD 15KG,BOLSA,66.532500
"20100035121","801736",MIMASKOT CACHORROS RZ PEQUENAS 22KG,SACO,131.050000
"20100035121","801799",MIMASKOT ADULTOS MIX DE SABOR 6X1KG,BOLSA,40.430000
"20100035121","801912",NVO MIMASKOT CARNES RZ PEQ 22KG,BOLSA,133.060000
"20100035121","801891",AMBRUJOS CARAMELOS ACIDOS 18X270GR,CAJA,102.306667
"20100035121","801850",BIZCOCHO CARITAS 8X6X47GR,CAJA,44.059935
"20100035121","801872",MOLITALIA LINGUINE 12X950GR,BOLSA,58.343000
"20100035121","801721",NVO MINI HUEVITOS AMBROSOLI 8X235GR,CAJA,141.420000
"20100035121","801824",GOMAS FRERICAS 16X12X25 GR.,CAJA,100.827500
"20100035121","801771",ZEUS CACHORROS BILAM 25KG,SACO,95.989500
"20100035121","801805",MIMASKOT GATOS MIX DE SABORES 4X3KG,BOLSA,95.905000
"20100035121","801917",MIMASKOT SENIOR 4X3KG,BOLSA,80.900000
"20100035121","801902",NVO MIMASKOT CORDERO RZ PEQ 6X1KG.,BOLSA,40.643455
"20100035121","801852",CHOCMAN DOBLE MANJAR  8X6X55GR,CAJA,45.318235
"20100035121","801878",PACK FIESTA JAJAJALLOWEEN 12X266GR.,CAJA,117.950000
"20100035121","801734",MIMASKOT ADULTO RAZAS PEQ. 22KG,BOLSA,133.056000
"20100035121","801827",HUEVO VIZZIO ALMENDRA 12X123GR,CAJA,126.250000
"20100035121","801796",PACK NAVIDENO 30X249.5GR,CAJA,237.005000
"20100035121","801809",MIMASKOT GATOS ESTERILIZADOS 4X3KG,BOLSA,95.910000
"20100035121","801930",NVO MIMASKOT GATITOS 9KG,BOLSA,78.032400
"20100035121","801916",NVO MIMASKOT CARNES RMG 22KG,BOLSA,133.060000
"20100035121","801890",YAMP TABLETA MANI 8X12X35GR,CAJA,135.955000
"20100035121","801889",FRUGELE MIX TROPICAL 20X430GR,CAJA,128.770000
"20100035121","801775",AMBRUJOS CARAMELOS VAMPIROS 25X252GR,CAJA,127.683333
"20100035121","801866",PANETON TODINNITO CHOCOTINNO12X80GR,CAJA,44.631429
"20100035121","801797",MIMASKOT CARNES JIRAFA 15KG+1.5KG,BOLSA,95.100000
"20100035121","801843",ZEUS ADULTOS NUEVO 8X2KG,BOLSA,62.933462
"20100035121","802733",CHUPETE QUE LOCO 10X20X13 GR,CAJA,126.223478
"20100035121","801923",NVO MIMASKOT GATOS SALMON 6X1KG,BOLSA,49.431316
"20100035121","801898",NVO MIMASKOT CACHORROS RZ PEQ 4X3KG,BOLSA,80.895000
"20100035121","801895",NVO MIMASKOT CACHORROS RMG 15KG,BOLSA,95.068571
"20100035121","801782",GALLETAS CARITAS FIESTA 14X30X11.1GR,CAJA,106.683778
"20100035121","801869",FRUNA PERSONAL 12X72GR,CAJA,19.289250
"20100035121","801816",NUTRICAN NUTRICION TOTAL CCH 25KG,BOLSA,114.522381
"20100035121","801846",ZEUS CACHORROS NUEVO 8X2KG,BOLSA,66.870000
"20100035121","803508",FULL MANDARINA 6X24X22.5,CAJA,71.500000
"20100035121","802083",GOMAS FRUGELE 20X100X4.3 GR,CAJA,128.772364
"20100035121","801904",NVO MIMASKOT CORDERO RZ PEQ 22KG,BOLSA,133.050000
"20100035121","801900",NVO MIMASKOT CACHORROS RZ PEQ 22KG,BOLSA,133.060000
"20100035121","801804",MIMASKOT GATOS MIX DE SABORES 6X1KG,BOLSA,49.430000
"20100035121","801875",GRETEL PIE DE LIMON 16X6X32GR.,CAJA,57.816000
"20100035121","801819",NUTRICAN NUTRICION TOTAL AD 25KG,BOLSA,110.784146
"20100035121","801874",GRETEL FRESA 16X6X32GR.,CAJA,57.478889
"20100035121","803511",CARAMELO MENTITAS 6X24X21 GR.,CAJA,72.901786
"20100035121","802714",MARSHMALLOW MELLOWS SURTIDO 10X230GR,CAJA,32.070000
"20100035121","801909",NVO MIMASKOT CARNES RZ PEQ 4X3KG,BOLSA,80.900000
"20100035121","801908",NVO MIMASKOT CORDERO RMG 22KG,BOLSA,133.053333
"20100035121","801807",MIMASKOT GATOS MIX DE SABORES 13KG,BOLSA,102.333200
"20100035121","801881",AMBRUJOS GOMAS CEREBROS 16X250GR,CAJA,143.426667
"20100035121","801834",VIZZIO ZIPLOC ALMENDRA 20X96GR,CAJA,99.970000
"20100035121","801901",NVO MIMASKOT CORDERO RZ PEQ 4X3KG.,BOLSA,80.898333
"20100035121","804608",BARQUILLO OBSESION CLASICO 9X12X21G,CAJA,65.563761
"20100035121","802779",CARAMELO BON AMI FRUTA 18X100X4.3GR,CAJA,104.605000
"20100035121","801913",NVO MIMASKOT CARNES RMG 4X3KG,BOLSA,80.897500
"20100035121","801924",NVO MIMASKOT GATOS SALMON 4X3KG,BOLSA,95.903636
"20100035121","801836",NUTRICAN NUTRICION TOTAL AD 12X450GR,BOLSA,23.773667
"20100035121","801925",NVO MIMASKOT GATOS SALMON 9KG,BOLSA,72.294920
"20100035121","801837",NUTRICAN NUTRICION TOTAL AD 20X1KG,BOLSA,93.506563
"20100035121","801907",NVO MIMASKOT CORDERO RMG 15KG,BOLSA,95.070000
"20100035121","806011",PASTA ENSALADA TORNILLO 20X250 GR.,BOLSA,32.018500
"20100035121","802780",CARAMELO BON AMI LICOR 18X100X4.3GR,CAJA,104.610000
"20100035121","801915",NVO MIMASKOT CARNES RMG 15KG,BOLSA,95.070000
"20100035121","801929",NVO MIMASKOT GATITOS 4X3KG,BOLSA,99.212121
"20100035121","801839",GOMAS AMBROSAURIOS 12X90 GR,CAJA,19.314500
"20100035121","801972",FANNY  MERMELADA POTE 12X310 GR,CAJA,50.166667
"20100035121","801838",NUTRICAN NUTRICION TOTAL CCH 20X1KG,BOLSA,96.180000
"20100035121","801914",NVO MIMASKOT CARNES RMG 6X1KG,BOLSA,40.650000
"20100035121","806620",MIMASKOT CARNES 6X1KG NE,BOLSA,40.040000
"20100035121","804103",GALLETA VAINIYA 20X6X32 G,CAJA,51.472000
"20100035121","801920",NVO MIMASKOT AD MIX DE SABOR 6X1KG,BOLSA,40.643333
"20100035121","801932",NVO MIMASKOT GATITOS 12X450GR,BOLSA,48.717442
"20100035121","801842",GALLET CHOCODONUTS BLANCA 14X6X33GR,CAJA,51.031429
"20100035121","802312",FANNY COCKTAIL DE FRUTAS 12X820 GR,CAJA,146.900000
"20100035121","801857",POKEKE SIXPACK 14X6X33GR,CAJA,48.464175
"20100035121","801919",NVO MIMASKOT AD MIX DE SABOR 4X3KG,BOLSA,80.898000
"20100035121","801856",BIZCOCHO CANCUN 14X6X33GR,CAJA,50.202179
"20100035121","804814",COSTA  VIZZIO LATA  12 X 182 GR.,CAJA,179.245000
"20100035121","801921",NVO MIMASKOT AD MIX DE SABOR 15KG,BOLSA,95.075152
"20100035121","801937",MIMASKOT GATOS ESTERILIZADOS12X450GR,BOLSA,45.240000
"20100035121","801859",VIZZIO ZIPLOC BITTER 20X84GR,CAJA,103.203333
"20100035121","802759",CARAMELO BON AMI BISABOR 18X100X4.3GR,CAJA,107.230000
"20100035121","801880",FRUNA JIRAFA HALLOWEEN 8X330GR.,CAJA,51.706667
"20100035121","801926",NVO MIMASKOT GATOS SALMON 13KG,BOLSA,102.333333
"20100035121","801899",NVO MIMASKOT CACHORROS RZ PEQ 15KG,BOLSA,95.075833
"20100035121","802805",TRIFRUNA MANZANA/CHICHA/PINA 8X420GR,CAJA,52.606190
"20100035121","801928",NVO MIMASKOT GATITOS 6X1KG,BOLSA,52.955684
"20100035121","802067",COSTA MECANO MANJAR 8 X 32 X 19 GR.,CAJA,168.532708
"20100035121","801903",NVO MIMASKOT CORDERO RZ PEQ 15KG,BOLSA,95.070000
"20100035121","803326",FANNY DOY PACK MERMELADA FRESA 12X227GR,CAJA,33.665000
"20100035121","801882",CHUPETE AMBROSITO ENIGMA 30X204GR,CAJA,139.333333
"20100035121","802709",CHUPETE PICOLINES 6X5X10X10 GR,CAJA,52.510000
"20100035121","801905",NVO MIMASKOT CORDERO RMG 4X3KG,BOLSA,80.899412
"20100035121","803808",GOMAS FLIPPY 16X12X25 GR,CAJA,100.828333
"20100035121","801936",MIMASKOT GATOS POLLO 12X450GR,BOLSA,45.242264
"20100035121","802604",CARAMELO GAJO LIMON 20X100X3.9 GR,CAJA,89.766667
"20100035121","801931",NVO MIMASKOT GATITOS 13KG,BOLSA,110.445833
"20100035121","806607",MIMASKOT EN SALSA CARNE 15KG,BOLSA,94.725000
"20100035121","801894",NVO MIMASKOT CACHORROS RMG 6X1KG,BOLSA,40.643455
"20100035121","802790",FRUNA JIRAFA 25X40X16.5G,CAJA,307.478000
"20100035121","801938",MIMASKOT GATOS MIX DE SABOR 12X450GR,BOLSA,45.240000
"20100035121","802610",CARAMELO COCOROKOS LIMON 10X100X3.5GR,CAJA,45.612000
"20100035121","802320",FANNY  MERMELADA POTE 12X320 GR,CAJA,50.166833
"20100035121","802806",TRIFRUNA FRESA/DURAZNO/MANZANA 8X420GR,CAJA,54.775000
"20100035121","802808",CARAMELO FRUTINA  28X60X4.3 GR,CAJA,95.490000
"20100035121","803117",GOMAS AMBROSIA  16X12X32 GR,CAJA,100.820000
"20100035121","801897",NVO MIMASKOT CACHORROS RZ PEQ 6X1KG,BOLSA,40.643479
"20100035121","803904",MINIMELLOWS 11X12X24 GR.,CAJA,72.250000
"20100035121","803503","CARAMELOS BANDERITAS 25X80X3,5 GR",CAJA,73.498333
"20100035121","803501",CARAMELO FULL CHERRY 6X24X22.5 GR,CAJA,71.500000
"20100035121","802608",CARAMELO COCOROKOS PERITA 10X100X3.5GR,CAJA,44.492500
"20100035121","805210",BIAGI CAFE 16X100X4 GR,CAJA,111.314750
"20100035121","803504","CARAMELO BLANDO OH! 13X100X6,2 GR",CAJA,124.370000
"20100035121","804404",BIZCOCHO CANCUN 14X6X30G,CAJA,40.474040
"20100035121","801910",NVO MIMASKOT CARNES RZ PEQ 6X1KG,BOLSA,40.643400
"20100035121","806630",MIMASKOT CARNES 15X1 S/A NE,BOLSA,101.600000
"20100035121","806623",MIMASKOT CARNES 15KG NE,BOLSA,93.643636
"20100035121","802641",CARAMELO SUPER RELLENAZO 18X100X4.5GR,CAJA,108.485000
"20100035121",S199777,POLO VERDE FFVVTT DEX ORIENTE 7 18890411,MILLON,23.127778
"20100035121","801918",MIMASKOT SENIOR 15KG,BOLSA,95.075000
"20100035121","802830",HALLOWEEN AMBRODIENTE 22X300 GR,CAJA,238.470000
"20100035121","801922",NVO MIMASKOT AD MIX DE SABOR 22KG,BOLSA,133.060000
"20100035121","803479",FANNY DURAZNOS EN MITADES 12X820 GR,CAJA,118.035000
"20100035121","801927",NVO MIMASKOT GATOS SALMON 12X450GR,BOLSA,45.242160
"20100035121","803825",FRUNACATOINGA 20X20X17GR.,CAJA,191.886000
"20100035121","801933",MIMASKOT GATOS POLLO 6X1KG,BOLSA,49.431167
"20100035121","801935",MIMASKOT GATOS POLLO 9KG,BOLSA,72.295116
"20100035121","802616",CARAMELO GAJO SURTIDO 20X100X3.9 GR,CAJA,89.770000
"20100035121","802781",CARAMELO ARBOLITO 25X283 GR,EXHIBIDOR,4.181667
"20100035121","803281",FANNY GRATED ATUN EN AGUA Y SAL 48X170 G,CAJA,152.379375
"20100035121","803363",FANNY  PINA EN RODAJAS  24X567 GR,CAJA,181.868000
"20100035121","803509",CARAMELO FULL LIMON 6x24x22.5g,CAJA,71.500000
"20100035121","803815",GOMAS AMBROSITO 16X12X25 GR,CAJA,100.827500
"20100035121","804811",COSTA VIZZIO 10X20X21 GR.,CAJA,180.987000
"20100035121","806616",MIMASKOT CORDERO 15KG NE,BOLSA,93.638000
"20100055237","8300089",LEJIA CLORO SAPOLIO ORIGINAL 400GR 15UND,CAJA,14.576061
"20100055237","8301279",CEP MQ DENTO PRM. GRAB RT MED.14UND 6DSP,CAJA,119.420000
"20100055237","8300095",LEJIA CLORO SAP. ORIG. 790GR 15UND. S/P,CAJA,20.200889
"20100055237","8300102",LEJÍA CLORO PATITO 370G c/p 15 UND,CAJA,14.180500
"20100055237","8300114",SAPOLIO LEJIA CLORO B 790GR 15UND,CAJA,20.223000
"20100055237","5802093",CAFÉ CAFETAL SELECTO 200GR 24BOL,NUMERO DE PAQUETES,242.010000
"20100055237","8300093",LEJIA CLORO SAPOLIO ORIGINAL 5KG 4UND,CAJA,32.079000
"20100055237","8300116",SAPOLIO LEJIA CLORO B 2.5KG 6UND,CAJA,32.142000
"20100055237","8300117",SAPOLIO LEJIA CLORO B 4.8 KG 4UND,CAJA,32.142759
"20100055237","8304013",LIBRE ENJUA.B.FLORES AMOR 80ML 72UND,CAJA,39.761200
"20100055237","8300100",LEJIA CLORO SAPOLIO ORIGINAL 2.5KG 6UND,CAJA,32.640000
"20100055237","8300113",SAPOLIO LEJIA CLORO B 400GR 15UND,CAJA,14.368519
"20100055237","8300115",SAPOLIO LEJIA CLORO B 1.16KG 12UND,CAJA,30.120400
"20100055237","5802217",CAFÉ CAFETAL INST POLVO 4GR 24UND 12TIR,BOLSA,114.491500
"20100055237","8300110",I PATITO LEJIA B CLORO 370G 15 UND,CAJA,14.223333
"20100055237","8301106",ENJ.BUCAL DENTO GLACIAL 250ML 12UND,CAJA,59.390000
"20100055237","8301105",ENJ.BUCAL DENTO MENTA NATURAL 250ML 12UN,CAJA,59.391000
"20100055237","8305334",LAVAVAJILLA PATITO UVA 1KG 6UND,CAJA,22.951833
"20100055237","8301123",ENJ.BUCAL DENTO XTRA COOL 500ML 12UND,CAJA,90.999000
"20100055237","8303020",DETERG.AMDC/ASA FLORAL SAPOLIO 6KG 2UND,NUMERO DE PAQUETES,68.550000
"20100055237","8301102",CEP DENTO PREMIUM GRAB RT DUR.14UND 6DSP,CAJA,119.538000
"20100055237","8600140",JABON TROME FRESCO LIMON 190G 40BRR,CAJA,51.695268
"20100055237","8300111",I PATITO LEJIA B CLORO 650G 12 UND,CAJA,14.870286
"20100055237","8301113",ENJ.BUCAL DENTO EUCALIPTO 500ML 12UND,CAJA,91.000000
"20100055237","8303018",DETER.SAPO.AMD C/ASA FLORAL 4000GR 4UND,NUMERO DE PAQUETES,93.810000
"20100055237","8309126",AMBIENT.SAPOL.ARRULLO DE BEBE 360ML 12UN,CAJA,53.961000
"20100055237","8301280",CEP MQ DENTO PRM. GRAB RT DUR.14UND 6DSP,CAJA,119.420000
"20100055237","8305274",LAVAV. LIQ.SAPOLIO LIMÓN 750ML 12FCO PE.,CAJA,77.482222
"20100055237","8301104",CEP DENTO GALAXY NIÑOS 14UND 6DSP,CAJA,119.524000
"20100055237","8606034",JABON TROME FLORAL 190G 40BRR,CAJA,49.427350
"20100055237","8300120",LEJIA SAPOLIO CLORO B 770GR 15UND,CAJA,20.222333
"20100055237","8303032",DET.SAP.BEBE 2KG.6UND,NUMERO DE PAQUETES,74.056000
"20100055237","8305076",LAVAVAJILLA PATITO LIMÓN 1000G 6UND,CAJA,22.704025
"20100055237","8312007",CERA PASTA NEUTRAL SAPOLIO 300ML 36UND,CAJA,120.255000
"20100055237","8303025",DETERG.AMDC/ASALIMON SAPOLIO 4000GR 4UND,NUMERO DE PAQUETES,93.808000
"20100055237","8306031",ROPA COLOR SAPOLIO 265ML 24UND,NUMERO DE PAQUETES,34.643889
"20100055237","8301278",CEP MAQ DENTO GALAXY NIÑOS 14UND 6DSP,CAJA,119.512500
"20100055237","9350334",SUAVI. BOLIV BABY&KIDS 80ML 6SCH 24TIR,CAJA,100.232000
"20100055237","8301100",CEP DENTO LIMPIALEN RT SUAVE 14UND 6DSP,CAJA,119.750000
"20100055237","8304004",LIBRE ENJUAGUE LAVANDA AMOR 2000ML 6UND,CAJA,68.840000
"20100055237","8305273",LAVAV.LIQ.SAPOLIO LIMALIMÓN 500ML12FC PE,CAJA,53.961000
"20100055237","8317104",SAP. LIMPIA TODO LAVANDA AB 900ML 12UND,CAJA,25.011667
"20100055237","8304019",LIBRE ENJUAGUE BEBE AMOR 2000ML 6UND,CAJA,57.110000
"20100055237","8309119",AMBIENTADOR SAPOLIO LAVANDA 360ML 12UND,CAJA,53.960667
"20100055237","8304021",LIBRE ENJUAGUE LAVANDAAMOR 1000ML 12UND.,CAJA,72.176000
"20100055237","9350411",SUA.BOL. FLORAL 2.8L.6FCO,CAJA,115.363889
"20100055237","8301101",CEP DENTO PREMIUM GRAB RT MED.14UND 6DSP,CAJA,119.536000
"20100055237","8305271",LAVAV. LIQ.SAPOLIO LIMÓN 500ML 12FCO PE,CAJA,53.961111
"20100055237","8305276",LAVAV.LIQ.SAPOLIO MANZANA 1250ML 6FCO PE,CAJA,58.586000
"20100055237","8320004",JABON LIQ.LAVANDA AVAL 400ML 12UND,CAJA,47.115000
"20100055237","8305040",LAVAVAJILLA LIMON SAPOLIO 180GR 24UND,CAJA,30.577500
"20100055237","8309130",AMBIENTADOR SAPOLIO MELÓN 360ML 12UND,CAJA,53.961000
"20100055237","8304022",LIBRE ENJUAGUE BEBE AMOR 1000ML 12UND,CAJA,72.733333
"20100055237","9350415",SUAVI. BOLIV PLUS.ORQ 2.8L 6FCO NV,CAJA,115.364500
"20100055237","8303028",DETER.SAPOLIO AMD C/ASA BEBE 4000GR 4UND,NUMERO DE PAQUETES,93.810000
"20100055237","8305323",LAVAV. SAPOLIO LIMÓN 330GR 12UND. NV,CAJA,25.437292
"20100055237","8305319",LAVAV. SAPOLIO LIMÓN 200GR 24UND.,CAJA,34.387500
"20100055237","8320027",JAB.LIQ.AVAL CLASI LAV.800ML 12DPK,CAJA,71.900000
"20100055237","8305272",LAVAV.LIQ.SAPOLIO MANZANA 500ML 12FCO PE,CAJA,53.961000
"20100055237","8309131",AMBIE.SAPOLIO COCO 360ML 12UND,CAJA,53.960667
"20100055237","8304033",AMOR LIBRE ENJUAGUE FLORES C/A/ 5L X 4,CAJA,101.505000
"20100055237","8300091",LEJIA CLORO SAPOL ORIGINAL 1.16KG 12UND,CAJA,30.089167
"20100055237","8303031",DET.SAP.FLORAL 2KG.6UND,NUMERO DE PAQUETES,74.055909
"20100055237","8305324",LAVAV. SAPOLIO LIMON 800GR 6UND. NV,CAJA,25.863063
"20100055237","8305322",LAVAV. SAPOLIO LIMÓN 200GR 24UND. NV,CAJA,33.845517
"20100055237","8320246",JAB.LIQ. P. ROSAS AVAL 800ML 12UND NVO,CAJA,71.416000
"20100055237","8305277",LAVAV.LIQ.SAPOLIO LIMALIMÓN 1250ML6FC PE,CAJA,57.581111
"20100055237","8312005",CERA PASTA AMARILLA SAPOLIO 300ML 36UND,CAJA,120.254000
"20100055237","8305259",LAVAV. SAPOLIO MANZANA 800GR 6UND.,CAJA,26.309000
"20100055237","8300103",LEJÍA CLORO PATITO 650G c/p 12 UND,CAJA,14.816250
"20100055237","8304020",LIBRE ENJUAGUE FLORES AMOR 1000ML 12UND,CAJA,72.177500
"20100055237","8305326",LAVAV. SAPOLIO LIMON 1000GR 6UND NV,CAJA,30.120333
"20100055237","8305327",LAVAV.SAPOL.LIMON ANTIB.800GR 6UND,CAJA,25.862500
"20100055237","8320253",JAB.LIQ.AB.FRUT ROJ AVAL 400ML 12UND NVO,CAJA,51.568000
"20100055237","8306032",ROPA COLOR SAPOLIO 550ML 12UND,CAJA,25.778500
"20100055237","8315005",LUSTRAMUEBLE ORIGINAL PREMIO 280ML 12UND,CAJA,76.976000
"20100055237","8305260",LAVAV.SAPOL.LIMON ANTIB.800GR 6UND,CAJA,26.309000
"20100055237","8301256",CEP DENTO PREMIUM GRAB RT SUA14UND 6DSP,CAJA,119.530000
"20100055237","8304035",AMOR LIBRE ENJUAGUE BEBE C/A 5L X4,CAJA,101.505000
"20100055237","8305328",LAVAVAJILLA PATITO LIMÓN 1000G 6UND NV,CAJA,22.951750
"20100055237","8306037",ROPA COLOR SAPOLIO 930ML 12UND,CAJA,54.325000
"20100055237","8320258",JAB.LIQ.AB.M. VAIN AVAL 800ML 12UND NVO,CAJA,77.056000
"20100055237","8309125",AMBIENT.SAPOL.AROMA DE BOSQUE 360ML 12UN,CAJA,52.771000
"20100055237","8315016",WC FRESH PLUS PINO SAPOLIO 750ML 12UND,CAJA,75.195000
"20100055237","8305275",LAVAV. LIQ.SAPOLIO LIMÓN 1250ML 6FCO PE,CAJA,57.580500
"20100055237","8303029",DET.SAP.LIMON 2KG.6UND,NUMERO DE PAQUETES,74.056000
"20100055237","8305256",LAVAV. SAPOLIO LIMON 800GR 6UND.,CAJA,26.310000
"20100055237","8309120",AMBIENT.SAPOLIO POTPOURRI 360ML 12UND,CAJA,53.962000
"20100055237","8315010",WC TANQUE AZUL SAPOLIO 45GRX2 12UND,CAJA,73.283000
"20100055237","8321010",LACA EXTRA FIRME AVAL 300ML 12UND,CAJA,110.983333
"20100055237","8309129",AMBIENT.SAPOL.MANZANA CANELA 360ML 12UND,CAJA,53.961000
"20100055237","8315046",SACAGRASA NARANJA SAPOLIO GT 650ML 12UND,CAJA,91.958000
"20100055237","8305290",LAVAV.LIQ. MANZANA SAPOLIO 750ML 12FC PE,CAJA,77.482500
"20100055237","8315001",LUSTRAMUEBLE LIMON PREMIO 360ML 12UND,CAJA,80.920000
"20100055237","8305320",LAVAV. SAPOLIO LIMÓN 330GR 12UND.,CAJA,25.107600
"20100055237","8309121",AMBIENT.SAPOLIO JARDIN ROSAS 360ML 12UN,CAJA,53.961000
"20100055237","8315041",SACAGRASA NARANJA SAPOLIO 500ML 24DPK,CAJA,67.795000
"20100055237","8321012",LACA P/PELO FIRME AVAL 300ML 12UND,CAJA,110.980000
"20100055237","8312006",CERA PASTA ROJA SAPOLIO 300ML 36UND,CAJA,120.254000
"20100055237","8315047",SACAGRASA LIMON SAPOLIO GT 650ML 12UND,CAJA,91.958000
"20100055237","8315017",WC POWER MAX NEGRO SAPOLIO 750ML 12UND,CAJA,86.730000
"20100055237","8315002",LUSTRAMUEBLE ACEITE PREMIO 300ML 12UND,CAJA,119.412000
"20100055237","8305325",LAVAV. SAPOLIO MANZANA 800GR 6UND.NV,CAJA,25.863077
"20100055237","8309127",AMBIENT.SAPOLIO ANTITABACO 360ML 12UND,CAJA,53.961000
"20100055237","8315042",LIMPIAVIDRIOS SAP.DP 500ML 24DPK,CAJA,59.923000
"20100055237","8321175",NU SHAMP20ML + ACO10ML VER AMARAS 10x12,CAJA,76.243333
"20100055237","8315006",LUSTRAMUEBLE ALMENDRA PREMIO 300ML 12UND,CAJA,120.685000
"20100055237","8316038",LIMPIADOR TUB. POLVO BAÑO SAP.450GR 12UN,CAJA,43.260000
"20100055237","8316013",DESINF.MANZANA SAPOLIO 900ML 12UND,CAJA,37.730000
"20100055237","8316003",DESINF.LAVANDA SAPOLIO 900ML 12UND,CAJA,38.742000
"20100055237","8309128",AMBIENTADOR SAPOLIO VAINILLA 360ML 12UND,CAJA,53.961000
"20100055237","8313136",BETUN SAPOL.NEGRO N3 42ML 12UND 12DSP,CAJA,101.624000
"20100055237","8316031",LIMP.ACIDO SACASARRO SAPOLIO 980ML 12UND,CAJA,36.562000
"20100055237","8321183",NUEVO SHAMPOO AMARAS VERANO 12 FCO400ML,CAJA,121.236000
"20100055237","8315045",LIMPIAVIDRIOS SAP GT 650ML 12UN,CAJA,89.622000
"20100055237","8317028",LIMPIATODO FLORAL SAPOLIO 1800ML 6UND,CAJA,24.702500
"20100055237","8316032",LIMP.ACIDO SACASARRO SAPOLIO 1800ML 6UND,CAJA,25.863000
"20100055237","8316026",DESATORADOR BAÑO SAPOLIO 980ML 12UND,CAJA,81.315000
"20100055237","8312008",CERA SAPOL PASTA NEGRA 300ML 36UND,CAJA,120.255000
"20100055237","8316002",DESINF.LIMON SAPOLIO 900ML 12UND,CAJA,38.245000
"20100055237","8317019",LIMPIATODO LIMON SAPOLIO 900ML 12UND,CAJA,25.011625
"20100055237","8321210",SH. SACHETON AMARAS MAGIA ANDIN 10X12X40,CAJA,99.786000
"20100055237","8316012",DESINF.PINO NATURAL SAPOLIO 900ML 12UND,CAJA,38.742000
"20100055237","8317046",LIMPIATODO LAVANDA SAPOLIO 648ML 15UND,CAJA,24.586000
"20100055237","8316037",LIMPIAD.TUB.POLVO COCINA SAP.450GR 12UN,CAJA,55.345000
"20100055237","8317018",LIMPIATODO MANZANA SAPOLIO 900ML 12UND,CAJA,25.011615
"20100055237","8315004",SAC.GRA. PRE LUSTR CREMLIMP 500ML 12UND,CAJA,103.660500
"20100055237","8316017",DESINF.PINO NATURAL SAPOLIO 1800ML 6UND,CAJA,38.298750
"20100055237","8320059",JAB.LIQ.ANT.FERIA D FLOR AVAL 1000ML 6UN,CAJA,51.055000
"20100055237","8322140",DEOCOL.XTREME AVAL SPORT 150ML 12UND,CAJA,53.515000
"20100055237","8316025",DESATORADOR COCINA SAPOLIO 980ML 12UND,CAJA,81.314000
"20100055237","8317048",LIMPIATODO BEBE SAPOLIO 648ML 15UND,CAJA,24.586250
"20100055237","8317002",LIMPIATODO FLORAL SAPOLIO 900ML 12UND,CAJA,24.648667
"20100055237","8320010",JAB.LIQ.ANTIB.FRES.EUCAL.AVAL 400ML 12UN,CAJA,51.031429
"20100055237","8315008",LUSTRAMUEBLE LIMON PREMIO 280ML 12UND,CAJA,80.764000
"20100055237","8316033",LIMP.ACIDO SACASARRO SAPOLIO 3600ML 4UND,CAJA,32.994000
"20100055237","8320255",JAB.LIQ.AB.FERI FLO AVAL 400ML 12UND NVO,CAJA,51.567000
"20100055237","8322144",DEOCOL.XTREME AVAL FANTASY 150ML 12UND,CAJA,86.594000
"20100055237","8317113",SAP. LIMPIA TODO AB COCO 900ML 12UND,CAJA,25.011750
"20100055237","8320006",JABON LIQ.LIMON AVAL 400ML 12UND,CAJA,47.115000
"20100055237","8317009",LIMPIATODO BEBE SAPOLIO 250ML 24UND,CAJA,19.575000
"20100055237","8320241",JAB.LIQ. P. ROSAS AVAL 400ML 12UND NVO,CAJA,47.682000
"20100055237","8315015",WC FRESH PLUS LIMON SAPOLIO 750ML 12UND,CAJA,75.200000
"20100055237","8316034",LIMPIAD.REP.POLVO COCINA SAP.450GR 24UN,NUMERO DE PAQUETES,55.683333
"20100055237","8320266",JAB.LIQ.AB.AQ MARIN AVAL 1000ML 6UND NVO,CAJA,51.620000
"20100055237","8325084",INSE. SAP. MAT MOS Y ZANC BO 360ML 12UND,CAJA,75.886000
"20100055237","8317150",LIMPIATODO SAPOLIO AB COCO 900ML 12UND,CAJA,24.648333
"20100055237","8320015",JAB.LIQ.ANTIBA.FRUT ROJ.AVAL 400ML 12UN,CAJA,51.032500
"20100055237","8317014",LIMPIATODO LAVANDA SAPOLIO 900ML 12UND,CAJA,24.648667
"20100055237","8320245",JAB.LIQ. LIMON AVAL 400ML 12UND NVO,CAJA,47.684000
"20100055237","8316035",LIMPIAD.REP POLVO BAÑO SAP.450GR 24UND,CAJA,55.680000
"20100055237","8317003",LIMPIATODO LIMON SAPOLIO 1800ML 6UND,CAJA,30.619000
"20100055237","8321096",SHAMP22ML+ ACO10ML REPARA AMARAS 10X12,CAJA,76.760000
"20100055237","8326152",CR.DENTO HERBAL 90GR 6UND 12PCK,CAJA,148.668571
